track_id,title,artist,image,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mbti
0Zh3tKIphLOvQux4dA6PFZ,Mama,My Chemical Romance,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,0.236,0.799,4,24.833,0,0.0939,0.0136,0.0,0.0948,0.303,208.951,istj
7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),My Chemical Romance,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,0.21,0.94,9,26.573,1,0.123,0.00602,0.0,0.269,0.255,179.722,istj
3rM10JnYLTVRFBqzMe9Q6Q,Cannibal,Tally Hall,https://i.scdn.co/image/ab67616d0000b27325a5a1ed28871e8e53e62d59,0.497,0.744,2,23.153,1,0.0368,0.15,2.59e-05,0.133,0.611,154.534,istj
0yfDVYKVKYrHknz9gVOlQr,Fight or Flight,Conan Gray,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,0.397,0.552,0,24.591,1,0.0567,0.363,0.0,0.076,0.569,142.528,istj
6TCmU4U7Ooqep96bnYx5lH,Sweet Tooth,Cavetown,https://i.scdn.co/image/ab67616d0000b2739aff38f63984dd93cd1d750b,0.57,0.31,0,16.792,1,0.0316,0.255,2.03e-06,0.112,0.242,139.711,istj
6bfPo8Ge3VoD4dEGSDs0R9,Brave as a Noun,AJJ,https://i.scdn.co/image/ab67616d0000b2732a4aeff3ddbbc30af9131e12,0.492,0.611,0,23.562,1,0.102,0.193,0.0,0.691,0.933,182.529,istj
6OiRh4kttAs1YWglvTcYkB,Alrighty Aphrodite,Peach Pit,https://i.scdn.co/image/ab67616d0000b27300b39b4a73d28536690b355c,0.534,0.724,6,25.325,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,istj
1gpBDeONibvJyQYEv5HJh9,Drop the Guillotine,Peach Pit,https://i.scdn.co/image/ab67616d0000b27300b39b4a73d28536690b355c,0.514,0.881,0,23.48,1,0.0629,0.0381,9.55e-06,0.103,0.577,87.541,istj
3usozzhsqnw7XnQt9WB3hX,Ghost Adventure Spirit Orb,chloe moriondo,https://i.scdn.co/image/ab67616d0000b273e3f9a2a211129535d77304a9,0.509,0.206,4,15.396,1,0.0431,0.633,0.0,0.0927,0.3,143.462,istj
7yR5ZDif2glYMnFP73uRMm,Out Like a Light,The Honeysticks,https://i.scdn.co/image/ab67616d0000b2730dd0d4017b18354d2bf1b8a9,0.522,0.458,11,22.215,1,0.0275,0.17,0.00244,0.072,0.359,125.973,istj
7lpmIGFw7Kc9qIdq4cGs34,Arsonist's Lullabye,Hozier,https://i.scdn.co/image/ab67616d0000b2732303ece0e9af3917d0bce05f,0.281,0.426,6,20.93,0,0.0526,0.593,0.0446,0.124,0.181,177.714,istj
6TNWeqDnqdqIQWYMWZmzTA,Fire Drill,Melanie Martinez,https://i.scdn.co/image/ab67616d0000b273f4d9b40a06ae18de713a57bc,0.762,0.596,9,21.848,1,0.075,0.29,0.0,0.0691,0.378,116.887,istj
0I8x68KiTOvx1VGDJLXzGO,Dead-Bird,McCafferty,https://i.scdn.co/image/ab67616d0000b273e993692743470c7ed913c2f7,0.539,0.928,9,24.086,1,0.0504,0.272,0.0,0.375,0.706,142.044,istj
1nLnpLXvl68RZCSjfkyiaa,Brain Stew,Green Day,https://i.scdn.co/image/ab67616d0000b273ac9a652335cf34de9a65292a,0.559,0.543,1,24.570999999999998,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,istj
26ZX2JrAb8AFbr8FFfAsO7,sex,EDEN,https://i.scdn.co/image/ab67616d0000b273c61b46cf682d7f0183fcb87c,0.413,0.521,9,25.531,1,0.0466,0.162,0.0,0.323,0.532,103.391,isfj
0RNGGyNM2yWfuTZ9sBz7wg,Separation Anxiety,Eyedress,https://i.scdn.co/image/ab67616d0000b2735898f96751b2fad36d5a2c01,0.424,0.761,3,21.805999999999997,0,0.0791,0.122,0.00781,0.11,0.532,164.113,isfj
4iMfYGWDKKuP79CAqsKd3n,NEVER MET! (feat. Glitch Gum),CMTEN,https://i.scdn.co/image/ab67616d0000b273f922d9c3fbadeef1e2597377,0.682,0.722,6,26.648,1,0.113,0.218,0.0,0.166,0.944,159.992,isfj
11fJTE3KSMDeMLgatNsFqc,all the lonely nights in your life,American Pleasure Club,https://i.scdn.co/image/ab67616d0000b273441684c89159e495d5b08e8d,0.357,0.238,7,18.834,1,0.0302,0.779,4.07e-06,0.168,0.41,141.718,isfj
4PqdOR9uAfyNp67P9k3bH2,I Saw an Angel,Puzzle,https://i.scdn.co/image/ab67616d0000b2739e54c15c0947e01e0e7238c7,0.42,0.544,7,16.55,1,0.0465,0.0117,0.803,0.166,0.59,90.092,esfj
7wYU1avLwl1Gtkib8OTrZp,Dionysus,The Buttertones,https://i.scdn.co/image/ab67616d0000b27331a5311ae420e797f78ece5c,0.331,0.61,9,21.862000000000002,1,0.0293,0.00269,0.0548,0.14,0.55,132.746,esfj
0oHEteATZnAZuA9dl1dXF3,Sensitive,Dreamer Isioma,https://i.scdn.co/image/ab67616d0000b2730c536c1ba5a0798e0b1de0ad,0.601,0.649,7,23.021,1,0.133,0.166,3.35e-05,0.165,0.351,89.73,esfj
6hIOunhsLUT66KQgZV5dMD,Swing Lynn,Harmless,https://i.scdn.co/image/ab67616d0000b273279c10fd08546bba5039f095,0.462,0.945,2,28.113,1,0.0399,0.0536,0.746,0.11,0.477,165.153,esfj
6EE19skJ32p58xihYj2Waa,She's Out Of Her Mind,blink-182,https://i.scdn.co/image/ab67616d0000b2739884fb067234d2036b830429,0.447,0.967,0,27.294,1,0.0793,0.00448,0.0,0.487,0.606,179.991,esfj
27L8sESb3KR79asDUBu8nW,Stacy's Mom,Fountains Of Wayne,https://i.scdn.co/image/ab67616d0000b273079e826265dffc3a8a26bac5,0.774,0.75,11,25.073,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,esfj
6SQLk9HSNketfgs2AyIiMs,She,Harry Styles,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,0.535,0.521,0,24.058,1,0.0272,0.000532,0.371,0.19,0.457,140.026,esfj
2ukrSqd5725LMi9qQjh528,fragile tears,awfultune,https://i.scdn.co/image/ab67616d0000b273b8be610762cd13c871d9e922,0.519,0.0696,2,9.902999999999999,0,0.0448,0.979,0.000115,0.422,0.161,103.354,esfj
58ge6dfP91o9oXMzq3XkIS,505,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90,0.52,0.852,0,24.134,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,esfj
0NuWgxEp51CutD2pJoF4OM,blind,ROLE MODEL,https://i.scdn.co/image/ab67616d0000b273fb1c194dc56c9ef5b809ffea,0.765,0.663,0,24.777,1,0.0652,0.141,0.000297,0.0924,0.686,150.091,esfj
360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Melanie Martinez,https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951,0.576,0.593,9,23.976,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,esfj
6S7o12almFeL57rbRvdY5l,Vas,jagger finn,https://i.scdn.co/image/ab67616d0000b273ee2d3d1345c66a43c57f31c3,0.514,0.424,0,19.355,1,0.0282,0.918,0.849,0.126,0.416,71.114,esfj
7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2738ffc294c1c4362e8472d14cd,0.585,0.436,10,21.239,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,esfj
3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"Tyler, The Creator",https://i.scdn.co/image/ab67616d0000b273ab8995f18dc3dd9f34a6acd4,0.596,0.575,11,21.675,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,esfj
1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",https://i.scdn.co/image/ab67616d0000b273472fbc1d5743c7d3c75b9ec0,0.749,0.497,10,17.391,0,0.105,0.41,0.0499,0.0504,0.585,95.818,esfj
4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,Rex Orange County,https://i.scdn.co/image/ab67616d0000b273733e6d7818eef87d20df86b5,0.379,0.219,5,18.804000000000002,1,0.0307,0.707,0.000691,0.118,0.188,79.786,esfj
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,0.721,0.339,0,18.805,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,esfj
78TzliRJJhCgsZ0ARUm8vI,A Sad Song About a Girl I No Longer Know,Bedside Kites,https://i.scdn.co/image/ab67616d0000b273d534c1ab936971ab8434a97f,0.444,0.418,9,17.657,1,0.0296,0.845,0.00106,0.0747,0.225,81.829,esfj
6suYoN4gFkanqOBn5yRnJC,Boys Will Be Bugs,Cavetown,https://i.scdn.co/image/ab67616d0000b27317add53ee7ef16ac10e6f8a9,0.486,0.528,1,18.278,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,esfj
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,0.357,0.425,5,22.698999999999998,1,0.0333,0.584,0.0,0.322,0.27,102.078,esfj
1FWoak0OgTq1jrYfRKfXsj,Loverboy,A-Wall,https://i.scdn.co/image/ab67616d0000b2739558bb232b9f16134aaad010,0.606,0.466,0,20.021,1,0.0293,0.659,0.0413,0.0969,0.511,119.998,esfj
16qh2Xmo8wvvNZoAa55XIn,Bottom,McCafferty,https://i.scdn.co/image/ab67616d0000b273e993692743470c7ed913c2f7,0.642,0.835,6,22.188,0,0.049,0.452,0.0,0.17,0.7,100.079,isfj
4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,Matt Maltese,https://i.scdn.co/image/ab67616d0000b27367d0cba50eae9026b8958755,0.331,0.45,10,24.637999999999998,1,0.034,0.365,0.00464,0.22,0.18,123.829,isfj
5E62p9OYWf6Za5eZbXE13N,Dead Sea,The Lumineers,https://i.scdn.co/image/ab67616d0000b27300186f40b6ef5d505056e8f7,0.714,0.322,0,18.878,1,0.028,0.798,6.4e-06,0.2,0.503,94.048,isfj
7svpAkwc6xaSxlbZ7V7JiS,i was all over her,salvia palth,https://i.scdn.co/image/ab67616d0000b27375398280edcb0278b4516c48,0.529,0.353,7,17.165,1,0.0292,0.788,0.853,0.116,0.0601,104.557,isfj
1Bv3h7Vc4AaYA2BcSM3rVd,All I Wanted,Paramore,https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6,0.494,0.723,6,25.441,0,0.0441,0.0192,0.0322,0.134,0.152,144.036,isfj
48JJE3CDWQJd0GihDa0f5f,Joyfulthought,Mom,https://i.scdn.co/image/ab67616d0000b2736696e6cb817d7e74c02b4c7d,0.628,0.873,3,22.346,1,0.0409,0.148,1.47e-05,0.0941,0.925,146.012,isfj
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167,0.726,0.431,8,21.235,0,0.135,0.731,0.0,0.696,0.348,144.026,isfj
2I9zHCCeKJRKMgJ6UJFN9W,Coffee Breath,Sofia Mills,https://i.scdn.co/image/ab67616d0000b2737f38da30355f935022d1b351,0.866,0.211,11,17.323999999999998,0,0.0404,0.974,0.0,0.0987,0.198,101.295,isfj
2QVmiA93GVhWNTWQctyY1K,Outro,M83,https://i.scdn.co/image/ab67616d0000b273fff2cb485c36a6d8f639bdba,0.226,0.261,2,18.724,1,0.0339,0.0301,0.0677,0.0628,0.084,108.915,isfj
36c2NifUp0GDnoOQT5unhR,Butterfly's Repose,Zabawa,https://i.scdn.co/image/ab67616d0000b2732aca306cd946b94a5a0b969c,0.3,0.0177,0,2.7070000000000007,1,0.0422,0.974,0.00764,0.106,0.0896,120.492,isfj
2GBjsCkCpR5w8Zri9aE49H,Interlude: I'm Not Angry Anymore,Paramore,https://i.scdn.co/image/ab67616d0000b273e71a5005c37e8c2ffd9beda8,0.469,0.309,7,16.305999999999997,1,0.091,0.965,0.0,0.115,0.235,112.412,isfj
02H1K5Cw9Ar89b35XwSEw6,My Heart Is Buried In Venice,Ricky Montgomery,https://i.scdn.co/image/ab67616d0000b27367ee332af483acd134fd6fd0,0.67,0.413,11,21.883,1,0.0273,0.441,8.63e-05,0.0902,0.145,112.011,isfj
7asyVbwQE7IbA3x2be7bdI,Fool,Cavetown,https://i.scdn.co/image/ab67616d0000b273a29186e92ad38b89ae1611ea,0.675,0.464,1,20.723,1,0.151,0.0635,0.073,0.0711,0.129,79.55,isfj
3XRALl9CNCnjjbCZid2L9w,Home,Cavetown,https://i.scdn.co/image/ab67616d0000b27361199c081c2c5fac6c44e83e,0.532,0.474,1,24.777,1,0.0372,0.387,8.51e-05,0.11,0.281,124.86,isfj
42H6GeQfrBkT3vTUTdpB1M,Please Never Fall in Love Again,Ollie MN,https://i.scdn.co/image/ab67616d0000b273e47badd0d93efba834d7d2cd,0.646,0.0828,10,13.795000000000002,1,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,isfj
6ZLt6fyonW1xOGMBC9vJPJ,How To Never Stop Being Sad,dandelion hands,https://i.scdn.co/image/ab67616d0000b2731936dfa81ba2eb3113fc489f,0.414,0.245,7,12.071000000000002,1,0.0429,0.952,0.761,0.104,0.132,97.236,isfj
3s9eWdn8IymCPvVLcKpjww,The Moon Song,beabadoobee,https://i.scdn.co/image/ab67616d0000b273f12c7a6a377a99c42a37db65,0.405,0.0854,0,14.512,1,0.0336,0.968,0.0121,0.139,0.148,93.768,isfj
30bqVoKjX479ab90a8Pafp,Star Shopping,Lil Peep,https://i.scdn.co/image/ab67616d0000b273e813c020ab6245eae154ec16,0.585,0.471,4,20.066000000000003,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,isfj
0HUTL8i4y4MiGCPId7M7wb,Freaks,Surf Curse,https://i.scdn.co/image/ab67616d0000b273419b86b4ab35e2948af8bec2,0.346,0.944,9,20.125999999999998,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,infj
3OP8UeYimRl9HCNxMg7Ihl,Young,Vacations,https://i.scdn.co/image/ab67616d0000b273f6b610200eb1f2fcf6cebe1b,0.498,0.81,7,25.935,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,infj
1BncfTJAWxrsxyT9culBrj,Experience,Ludovico Einaudi,https://i.scdn.co/image/ab67616d0000b2736c8ef0538e04f2e28380dcc5,0.447,0.449,2,19.366,1,0.0376,0.934,0.961,0.0697,0.036,92.468,infj
3RznzRnsl8mzP63l4AF2M7,Dream Sweet in Sea Major,Miracle Musical,https://i.scdn.co/image/ab67616d0000b2738fcbcb3e5252e5f98f515978,0.341,0.426,0,18.805999999999997,1,0.0416,0.919,0.0673,0.106,0.187,169.986,infj
6s3dCTZCtmSxWx23QdJzpG,Televisions,Current Joys,https://i.scdn.co/image/ab67616d0000b27347fb9584a92fac92a3c5875b,0.523,0.685,9,17.011,1,0.0417,0.358,0.816,0.274,0.945,184.481,infj
4kPmbjbr2oUHJmaDXEDno4,memories,.anxious.,https://i.scdn.co/image/ab67616d0000b2735c6361858463e7b65bea539f,0.568,0.293,6,6.978999999999999,0,0.0825,0.737,0.776,0.356,0.564,166.483,infj
36rqjSUBaArtMBLWrzwInc,On the Level,Mac DeMarco,https://i.scdn.co/image/ab67616d0000b27398526846ff341ae71e5c3818,0.573,0.473,8,19.161,0,0.0268,0.0944,0.397,0.199,0.515,77.494,infj
6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,https://i.scdn.co/image/ab67616d0000b2731a3903c1aa8122f7720f5d71,0.518,0.436,4,15.866,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,infj
6TEiFwaiHERpdfG6WnGed1,New Flesh,Current Joys,https://i.scdn.co/image/ab67616d0000b27347fb9584a92fac92a3c5875b,0.62,0.594,9,13.934000000000001,1,0.0383,0.887,0.5,0.0917,0.698,165.861,infj
6ixkZ2Q9gQeh52C6GxbETg,Kids,Current Joys,https://i.scdn.co/image/ab67616d0000b27349e640de689d8f9c10104f2a,0.827,0.66,6,20.331,1,0.0337,0.508,0.403,0.0756,0.904,113.449,infj
0I1eFRytp4XRhLCjT6tZm7,I Can't Handle Change,Roar,https://i.scdn.co/image/ab67616d0000b273d72f734a66c2b545facd7517,0.247,0.438,5,21.522,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,infj
2HLnzsXJ3mD9UWAa3RY89n,A World Alone,Lorde,https://i.scdn.co/image/ab67616d0000b27333a859e36fdc9a27ed86516e,0.561,0.485,1,21.657,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,infj
1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection,Mac DeMarco,https://i.scdn.co/image/ab67616d0000b2737da53b49b2eb7b7a695d9cca,0.537,0.558,11,21.322,1,0.0929,0.263,0.91,0.102,0.505,131.037,infj
0MF5QHFzTUM2dYm6J7Vngt,Mr Loverman,Ricky Montgomery,https://i.scdn.co/image/ab67616d0000b27385d86d9e80605db31c7c6199,0.639,0.526,0,23.303,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,infj
1rRwwqteLePmi70PGaC8ah,Arms Tonite,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,0.687,0.646,4,26.159,1,0.039,0.0973,0.000593,0.161,0.323,139.978,infj
3rTnGUeDrnZV22DvRuUuXr,Wait,M83,https://i.scdn.co/image/ab67616d0000b273fff2cb485c36a6d8f639bdba,0.437,0.229,2,19.486,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911,infj
3td69vL9Py7Ai9wfXYnvji,When You Die,MGMT,https://i.scdn.co/image/ab67616d0000b273b47d309281c66820b7137f5d,0.645,0.938,11,25.442999999999998,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,infj
0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,https://i.scdn.co/image/ab67616d0000b2733e42854096da9a3b1ca901c9,0.188,0.411,0,20.267,1,0.0484,0.174,0.153,0.0843,0.159,187.376,infj
7yyJF1BYBaCifNmO1RGhv7,i'll die anyway.,girl in red,https://i.scdn.co/image/ab67616d0000b273ba7df0fab9688ed94268d848,0.472,0.627,0,23.105,1,0.0289,0.000427,0.574,0.0798,0.172,157.909,infj
4BWJGWmzbjsnA94Weyi5j4,4am,girl in red,https://i.scdn.co/image/ab67616d0000b273dab65623cd55c370bab8160c,0.416,0.389,9,16.304000000000002,1,0.0385,0.672,0.38,0.205,0.295,168.897,infj
5KbTBSGUvgDg75gIVhUaAW,Jealous,Eyedress,https://i.scdn.co/image/ab67616d0000b273af1e6cfa7354e35afda4c92b,0.474,0.91,9,19.569000000000003,0,0.0462,0.00498,0.859,0.476,0.745,93.01,infj
45BBlVHECwB0uNt7BsJ97r,Mrs Magic,Strawberry Guy,https://i.scdn.co/image/ab67616d0000b273c7bf2d32338df6a5ba68d3a5,0.477,0.629,5,22.592,0,0.0315,0.159,0.44,0.374,0.357,132.535,infj
4sXwt3StCVkgLyxxvgVXrq,lavender blood,Fox Academy,https://i.scdn.co/image/ab67616d0000b273c0ae9fe9e07c12e10ba54234,0.356,0.162,1,13.152000000000001,1,0.0372,0.986,0.0337,0.11,0.205,83.283,infj
0aVM2DspPoHNTDBm7ehySx,Necromancer,Joy Again,https://i.scdn.co/image/ab67616d0000b273c4cfbdfe673542049e7390f6,0.603,0.155,4,17.331,1,0.046,0.979,2.37e-05,0.117,0.115,118.449,infj
3BIIJgBJJ7NhhCv4MI6n7w,Alien Boy,Oliver Tree,https://i.scdn.co/image/ab67616d0000b273bf5af474b6ed745faf53f508,0.792,0.576,1,22.954,1,0.132,0.0597,0.0,0.186,0.52,130.135,infj
5LxdOkc6kmpxFk2bvJZqaI,post traumatic all-night-long,salvia palth,https://i.scdn.co/image/ab67616d0000b27375398280edcb0278b4516c48,0.352,0.619,7,22.005,0,0.0341,0.69,0.826,0.111,0.0787,126.022,infj
2CCEFV57TqSizTMyKLKgX5,Become the Warm Jets,Current Joys,https://i.scdn.co/image/ab67616d0000b2731f93d38b7481cb4c35ac2daf,0.44,0.227,7,14.514,1,0.0459,0.772,0.00144,0.0951,0.0844,132.354,infj
0baNzeUcPQnQSagpe8T0mD,worldstar money (interlude),Joji,https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767,0.577,0.387,7,21.393,1,0.274,0.964,0.705,0.208,0.459,146.565,infj
39xA1yNSzJRSuyQTR8HpE2,You Broke My Heart,Current Joys,https://i.scdn.co/image/ab67616d0000b27347fb9584a92fac92a3c5875b,0.595,0.367,4,10.413,1,0.03,0.956,0.861,0.118,0.574,155.234,infj
33zkyZqgYHCbDODhvsSsj4,A Different Age,Current Joys,https://i.scdn.co/image/ab67616d0000b2731f93d38b7481cb4c35ac2daf,0.627,0.371,2,19.378999999999998,1,0.0269,0.638,0.0672,0.0759,0.361,143.932,infj
0riQ5biFBQYCclYUACchr0,girl,salvia palth,https://i.scdn.co/image/ab67616d0000b27375398280edcb0278b4516c48,0.551,0.695,0,20.555999999999997,1,0.0336,0.299,0.82,0.108,0.15,100.233,infj
0xfaRGaSc5kQhQKPigYPYD,In a Year of 13 Moons,Current Joys,https://i.scdn.co/image/ab67616d0000b2731f93d38b7481cb4c35ac2daf,0.594,0.219,9,14.795,0,0.0369,0.88,0.00197,0.0799,0.0488,92.16,infj
3lsh4fIbGeHZDFovC0InnY,Swing Lynn (Slowed Version),Harmless,https://i.scdn.co/image/ab67616d0000b273bc05f687f38b413b54e91801,0.614,0.858,8,27.322,1,0.0305,0.0894,0.716,0.16,0.2,116.781,infj
0IvaKmBYBLVcdP0Ft8Dwik,Feels Like We're Dying,Johnny Goth,https://i.scdn.co/image/ab67616d0000b2739405e564463c8865e87f2d42,0.579,0.411,6,16.932000000000002,1,0.0329,0.73,0.8,0.0945,0.125,79.988,infj
6RDVwKLpBBEksWdp9jwBlD,Poison Tree,Grouper,https://i.scdn.co/image/ab67616d0000b2735e72d322723bdbff32320cd0,0.368,0.143,11,7.407,1,0.0317,0.965,0.946,0.107,0.24,110.906,infj
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,https://i.scdn.co/image/ab67616d0000b273b47d309281c66820b7137f5d,0.705,0.712,6,23.844,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,infj
1Fwj0wThn3kTg8D7KgWdsU,My Tears Are Becoming A Sea,M83,https://i.scdn.co/image/ab67616d0000b273fff2cb485c36a6d8f639bdba,0.194,0.376,4,18.644,1,0.0463,0.11,0.386,0.593,0.0723,48.637,infj
1NqZLnMekPpw6lYTartrng,Introspective,Oliver Tree,https://i.scdn.co/image/ab67616d0000b273bf5af474b6ed745faf53f508,0.553,0.799,4,25.54,1,0.0362,0.239,1.46e-06,0.343,0.505,78.0,infj
0GevyB8xMZvEMNtyVCOxLf,All I Know,Noah Kittinger,https://i.scdn.co/image/ab67616d0000b273e1e9c514b65f6c40abf09f74,0.776,0.432,8,19.156,1,0.0389,0.798,0.77,0.0989,0.748,125.291,infj
0DFK4iSTBqCS0SF1EEaWcL,KMD (And You Are Ever So Dear in Our Hearts Because of It!),american poetry club,https://i.scdn.co/image/ab67616d0000b27364afa600e439fce775d2f97a,0.226,0.553,11,18.539,0,0.0398,0.000668,0.00567,0.105,0.292,182.624,infj
4YMc3A256xFBS0xcT77Qce,help herself,bbno$,https://i.scdn.co/image/ab67616d0000b273cf614ee721dfd6597b5a8ea7,0.607,0.851,4,22.246000000000002,0,0.0364,0.623,0.351,0.107,0.479,168.049,infj
6JqYhSdTE4WbQrMXxPH5cD,Honeypie,JAWNY,https://i.scdn.co/image/ab67616d0000b2734524ec375266b3ed68586f5f,0.742,0.678,5,25.395,0,0.192,0.0698,0.0,0.151,0.927,115.05,enfj
4z9KVNX4hmk672SJfhtQNz,F Song,Strawberry Guy,https://i.scdn.co/image/ab67616d0000b2736cfe31d4e5d58710add69045,0.236,0.511,0,19.212,0,0.0442,0.407,0.281,0.346,0.227,80.973,enfj
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,https://i.scdn.co/image/ab67616d0000b273d84a9bbcba91cb6a4a212b1b,0.56,0.936,3,24.165,1,0.0439,0.00847,0.0,0.161,0.371,112.96,enfj
3OrI7MO3lL6F4dUYS5rCkz,Nova Scotia 500,Boyscott,https://i.scdn.co/image/ab67616d0000b273dfe1b27544c677d741c0c51e,0.603,0.768,6,25.485,0,0.0295,0.0542,0.726,0.36,0.476,135.095,enfj
3eGsNpXzcb1BDkfSJI54NY,Strawberry Blond,Mitski,https://i.scdn.co/image/ab67616d0000b27327b902dbec1dbc25a89100e3,0.553,0.545,0,21.701,1,0.0867,0.839,0.0,0.061,0.943,77.332,enfj
0Xmz2shisTG8peoqnFj5tu,Sarah,Alex G,https://i.scdn.co/image/ab67616d0000b273efcb38f6e6b28f81f836ec6a,0.65,0.686,4,24.802,0,0.0314,0.514,0.000188,0.138,0.497,124.023,enfj
6UFivO2zqqPFPoQYsEMuCc,Bags,Clairo,https://i.scdn.co/image/ab67616d0000b27333ccb60f9b2785ef691b2fbc,0.742,0.546,1,22.306,1,0.0315,0.172,0.38,0.115,0.868,104.996,enfj
7rC3P7tpWriaC4hYWKwGQd,Hey Lover!,Wabie,https://i.scdn.co/image/ab67616d0000b27391ee4ab5782c9b197766ca02,0.586,0.744,4,19.858,1,0.0508,0.00614,0.000172,0.372,0.523,117.006,enfj
3VzULnaqPKf1deQyZ5W4Ah,1980s Horror Film II,Wallows,https://i.scdn.co/image/ab67616d0000b273e8e18f9f660f35532377c3fd,0.593,0.658,2,25.043,1,0.0304,0.0038,0.0126,0.0804,0.27,116.021,enfj
0zePbRMJ9sd7wsZRlbPQua,Hot Rod,Dayglow,https://i.scdn.co/image/ab67616d0000b273ccd63af052f7e438c05f6c94,0.707,0.767,7,22.928,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,enfj
11zf7m4vw9Ze7cer9Nyhk1,Pleaser,Wallows,https://i.scdn.co/image/ab67616d0000b2732f9f935ad8d888a88c41d58c,0.497,0.914,9,25.692,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,enfj
1170VohRSx6GwE6QDCHPPH,Kilby Girl,The Backseat Lovers,https://i.scdn.co/image/ab67616d0000b2738386795a636d72e74c958590,0.329,0.444,1,20.027,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,enfj
35Ki1lvKPC2sFBD3GmKdRG,Televised,HUNNY,https://i.scdn.co/image/ab67616d0000b27399727dda116d38c439bc59cf,0.591,0.746,8,22.238,1,0.0444,0.000729,0.0,0.127,0.432,107.965,enfj
0Jgbauc8Nv2OOjR5ERW28B,Just Like A Movie,Wallows,https://i.scdn.co/image/ab67616d0000b273cab540eb0308a06916481581,0.449,0.825,11,24.823,1,0.037,0.00121,0.0,0.208,0.223,135.934,enfj
5EV4bGHxVN0kHpcAFvgnTt,"Dance, Baby!",boy pablo,https://i.scdn.co/image/ab67616d0000b27339806e9326b2bdc50538e911,0.602,0.601,9,21.479,1,0.0411,0.037,0.0046,0.312,0.856,122.017,enfj
6vFsBXYczYsP0H3lgunZOm,Cloud 9,Beach Bunny,https://i.scdn.co/image/ab67616d0000b273d6fd719531afda5f9cc0e248,0.637,0.929,4,26.407,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,enfj
